"lat","lon","period","origin","mean_survival"
-21.9210697491923,48.6538802939693,"future","red",3.8825
-21.9210697491923,48.6538802939693,"future","singapore",83.7325
-21.9198780517091,114.353880293969,"current","med",56.8466666666667
-21.9198780517091,114.353880293969,"current","red",13.7366666666667
-21.9198780517091,114.353880293969,"current","singapore",55.6533333333333
-21.9198780517091,114.353880293969,"future","med",55.4479591836735
-21.9198780517091,114.353880293969,"future","red",8.29104308390023
-21.9198780517091,114.353880293969,"future","singapore",49.8249433106576
-21.5453535187501,167.003880293969,"current","med",52.3333333333333
-21.5453535187501,167.003880293969,"current","red",9.2611111111111
-21.5453535187501,167.003880293969,"current","singapore",80.5
-21.5453535187501,167.003880293969,"future","med",51.4611111111111
-21.5453535187501,167.003880293969,"future","red",6.11388888888889
-21.5453535187501,167.003880293969,"future","singapore",80.8138888888889
-21.5453131576617,166.553880293969,"current","med",52.3333333333333
-21.5453131576617,166.553880293969,"current","red",9.2611111111111
-21.5453131576617,166.553880293969,"current","singapore",80.5
-21.5453131576617,166.553880293969,"future","med",51.7083333333333
-21.5453131576617,166.553880293969,"future","red",6.83611111111111
-21.5453131576617,166.553880293969,"future","singapore",78.5222222222222
-21.5451751304215,165.203880293969,"future","med",51.2015873015873
-21.5451751304215,165.203880293969,"future","red",7.53333333333333
-21.5451751304215,165.203880293969,"future","singapore",75.084126984127
-21.5451235111877,164.753880293969,"future","med",51.5130952380952
-21.5451235111877,164.753880293969,"future","red",7.49722222222223
-21.5451235111877,164.753880293969,"future","singapore",75.875
-21.5427348479993,152.603880293969,"current","med",55.8888888888889
-21.5427348479993,152.603880293969,"current","red",14.1333333333333
-21.5427348479993,152.603880293969,"current","singapore",75.0277777777778
-21.5427348479993,152.603880293969,"future","med",51.9974489795918
-21.5427348479993,152.603880293969,"future","red",7.86275510204081
-21.5427348479993,152.603880293969,"future","singapore",72.5761904761905
-21.542734847998,13.5538802939694,"future","med",54.6
-21.542734847998,13.5538802939694,"future","red",15.8
-21.542734847998,13.5538802939694,"future","singapore",58.4
-21.5426124911962,152.153880293969,"current","med",56.3333333333333
-21.5426124911962,152.153880293969,"current","red",14.675
-21.5426124911962,152.153880293969,"current","singapore",72.0416666666667
-21.5426124911962,152.153880293969,"future","med",53.2018518518518
-21.5426124911962,152.153880293969,"future","red",7.2199074074074
-21.5426124911962,152.153880293969,"future","singapore",68.9194444444445
-21.5424879695071,151.703880293969,"current","med",56.3333333333333
-21.5424879695071,151.703880293969,"current","red",14.675
-21.5424879695071,151.703880293969,"current","singapore",72.0416666666667
-21.5424879695071,151.703880293969,"future","med",54.0155555555556
-21.5424879695071,151.703880293969,"future","red",6.47722222222222
-21.5424879695071,151.703880293969,"future","singapore",68.6633333333333
-21.5423613136566,151.253880293969,"current","med",58.6875
-21.5423613136566,151.253880293969,"current","red",15.5520833333333
-21.5423613136566,151.253880293969,"current","singapore",72.90625
-21.5423613136566,151.253880293969,"future","med",54.1472222222222
-21.5423613136566,151.253880293969,"future","red",6.67222222222222
-21.5423613136566,151.253880293969,"future","singapore",71.475
-21.5422325548932,150.803880293969,"current","med",56.3333333333333
-21.5422325548932,150.803880293969,"current","red",14.675
-21.5422325548932,150.803880293969,"current","singapore",72.0416666666667
-21.5422325548932,150.803880293969,"future","med",53.8018518518519
-21.5422325548932,150.803880293969,"future","red",7.61759259259259
-21.5422325548932,150.803880293969,"future","singapore",68.6648148148148
-21.5421017249856,150.353880293969,"current","med",59.4
-21.5421017249856,150.353880293969,"current","red",17.9
-21.5421017249856,150.353880293969,"current","singapore",65.55
-21.5421017249856,150.353880293969,"future","med",53.762962962963
-21.5421017249856,150.353880293969,"future","red",8.11018518518518
-21.5421017249856,150.353880293969,"future","singapore",66.1222222222222
-21.5419688562122,149.903880293969,"current","med",61
-21.5419688562122,149.903880293969,"current","red",18.3125
-21.5419688562122,149.903880293969,"current","singapore",67.8125
-21.5419688562122,149.903880293969,"future","med",53.3611111111111
-21.5419688562122,149.903880293969,"future","red",8.15740740740741
-21.5419688562122,149.903880293969,"future","singapore",58.7166666666667
-21.5384313556201,319.553880293969,"current","med",69
-21.5384313556201,319.553880293969,"current","red",48.8333333333333
-21.5384313556201,319.553880293969,"current","singapore",23.3333333333333
-21.5384313556201,319.553880293969,"future","med",62.9965277777778
-21.5384313556201,319.553880293969,"future","red",34.8590277777778
-21.5384313556201,319.553880293969,"future","singapore",24.7291666666667
-21.5382604177174,319.103880293969,"current","med",53
-21.5382604177174,319.103880293969,"current","red",16.25
-21.5382604177174,319.103880293969,"current","singapore",56.5
-21.5382604177174,319.103880293969,"future","med",61.7527777777778
-21.5382604177174,319.103880293969,"future","red",27.5027777777778
-21.5382604177174,319.103880293969,"future","singapore",42.9583333333333
-21.5348547667083,35.6038802939694,"current","med",48.9270833333333
-21.5348547667083,35.6038802939694,"current","red",4.71614583333333
-21.5348547667083,35.6038802939694,"current","singapore",94.6015625
-21.5348547667083,35.6038802939694,"future","med",45.7835185185185
-21.5348547667083,35.6038802939694,"future","red",2.84324074074074
-21.5348547667083,35.6038802939694,"future","singapore",85.2075462962963
-21.5317221705949,43.2538802939694,"current","med",52.6291666666667
-21.5317221705949,43.2538802939694,"current","red",6.54916666666667
-21.5317221705949,43.2538802939694,"current","singapore",78.8366666666667
-21.5317221705949,43.2538802939694,"future","med",55.3548611111111
-21.5317221705949,43.2538802939694,"future","red",6.16388888888889
-21.5317221705949,43.2538802939694,"future","singapore",65.1083333333333
-21.529588396639,48.6538802939693,"current","med",51.9166666666667
-21.529588396639,48.6538802939693,"current","red",5.32738095238095
-21.529588396639,48.6538802939693,"current","singapore",94.875
-21.529588396639,48.6538802939693,"future","med",50.0591666666667
-21.529588396639,48.6538802939693,"future","red",3.91416666666667
-21.529588396639,48.6538802939693,"future","singapore",85.1766666666667
-21.528739577565,115.253880293969,"current","med",55.7319444444445
-21.528739577565,115.253880293969,"current","red",11.6048611111111
-21.528739577565,115.253880293969,"current","singapore",49.2243055555556
-21.528739577565,115.253880293969,"future","med",57.7942176870748
-21.528739577565,115.253880293969,"future","red",8.71201814058957
-21.528739577565,115.253880293969,"future","singapore",46.3270975056689
-21.5285734217468,114.803880293969,"current","med",56.7785714285714
-21.5285734217468,114.803880293969,"current","red",12.2642857142857
-21.5285734217468,114.803880293969,"current","singapore",51.15
-21.5285734217468,114.803880293969,"future","med",55.5469742063492
-21.5285734217468,114.803880293969,"future","red",8.47336309523809
-21.5285734217468,114.803880293969,"future","singapore",54.0345238095238
-21.5284085649639,114.353880293969,"current","med",57.5464285714286
-21.5284085649639,114.353880293969,"current","red",13.225
-21.5284085649639,114.353880293969,"current","singapore",54.1892857142857
-21.5284085649639,114.353880293969,"future","med",54.7166666666667
-21.5284085649639,114.353880293969,"future","red",8.03224206349207
-21.5284085649639,114.353880293969,"future","singapore",56.6724206349206
-21.5272943145481,54.9538802939694,"current","med",53.6333333333333
-21.5272943145481,54.9538802939694,"current","red",8.23333333333333
-21.5272943145481,54.9538802939694,"current","singapore",88.2333333333333
-21.5272943145481,54.9538802939694,"future","med",53.0597222222222
-21.5272943145481,54.9538802939694,"future","red",5.87222222222222
-21.5272943145481,54.9538802939694,"future","singapore",79.6916666666667
-21.5271412854191,55.4038802939693,"current","med",54.125
-21.5271412854191,55.4038802939693,"current","red",8.375
-21.5271412854191,55.4038802939693,"current","singapore",90.5208333333333
-21.5271412854191,55.4038802939693,"future","med",53.3611111111111
-21.5271412854191,55.4038802939693,"future","red",6.3375
-21.5271412854191,55.4038802939693,"future","singapore",82.7125
-21.5269899086875,55.8538802939694,"current","med",55.375
-21.5269899086875,55.8538802939694,"current","red",8.75
-21.5269899086875,55.8538802939694,"current","singapore",90.8125
-21.5269899086875,55.8538802939694,"future","med",52.8055555555556
-21.5269899086875,55.8538802939694,"future","red",5.12916666666667
-21.5269899086875,55.8538802939694,"future","singapore",86.3930555555555
-21.1536721101196,166.553880293969,"current","med",52.3333333333333
-21.1536721101196,166.553880293969,"current","red",9.2611111111111
-21.1536721101196,166.553880293969,"current","singapore",80.5
-21.1536721101196,166.553880293969,"future","med",51.2333333333333
-21.1536721101196,166.553880293969,"future","red",5.96388888888889
-21.1536721101196,166.553880293969,"future","singapore",81.5805555555556
-21.1536293580211,166.103880293969,"current","med",52.3333333333333
-21.1536293580211,166.103880293969,"current","red",9.2611111111111
-21.1536293580211,166.103880293969,"current","singapore",80.5
-21.1536293580211,166.103880293969,"future","med",51.7222222222222
-21.1536293580211,166.103880293969,"future","red",6.75277777777778
-21.1536293580211,166.103880293969,"future","singapore",77.9361111111111
-21.1535838141081,165.653880293969,"current","med",50.6520833333333
-21.1535838141081,165.653880293969,"current","red",9.7125
-21.1535838141081,165.653880293969,"current","singapore",77.2041666666667
-21.1535838141081,165.653880293969,"future","med",51.6
-21.1535838141081,165.653880293969,"future","red",6.53981481481482
-21.1535838141081,165.653880293969,"future","singapore",76.8101851851852
-21.1534843964754,164.753880293969,"current","med",46.9166666666667
-21.1534843964754,164.753880293969,"current","red",11.1666666666667
-21.1534843964754,164.753880293969,"current","singapore",68.5833333333333
-21.1534843964754,164.753880293969,"future","med",50.9289682539683
-21.1534843964754,164.753880293969,"future","red",6.99583333333333
-21.1534843964754,164.753880293969,"future","singapore",78.8782407407407
-21.1534305472868,164.303880293969,"current","med",53.3708333333333
-21.1534305472868,164.303880293969,"current","red",11.525
-21.1534305472868,164.303880293969,"current","singapore",74.0027777777778
-21.1534305472868,164.303880293969,"future","med",52.3138888888889
-21.1534305472868,164.303880293969,"future","red",5.74120370370371
-21.1534305472868,164.303880293969,"future","singapore",78.962962962963
-21.1512390150181,13.1038802939694,"future","med",57.9666666666667
-21.1512390150181,13.1038802939694,"future","red",15.4583333333333
-21.1512390150181,13.1038802939694,"future","singapore",72.4333333333334
-21.1511200779493,152.603880293969,"current","med",53.8138888888889
-21.1511200779493,152.603880293969,"current","red",11.2833333333333
-21.1511200779493,152.603880293969,"current","singapore",80.5277777777778
-21.1511200779493,152.603880293969,"future","med",51.5728458049887
-21.1511200779493,152.603880293969,"future","red",7.42148526077097
-21.1511200779493,152.603880293969,"future","singapore",71.3916666666667
-21.151120077948,13.5538802939694,"future","med",59.2916666666667
-21.151120077948,13.5538802939694,"future","red",15.9375
-21.151120077948,13.5538802939694,"future","singapore",62.7291666666667
-21.1509989681764,152.153880293969,"current","med",55.3416666666667
-21.1509989681764,152.153880293969,"current","red",13.0083333333333
-21.1509989681764,152.153880293969,"current","singapore",75.5416666666667
-21.1509989681764,152.153880293969,"future","med",52.4323696145125
-21.1509989681764,152.153880293969,"future","red",7.66354875283446
-21.1509989681764,152.153880293969,"future","singapore",70.2924603174603
-21.1508757155814,151.703880293969,"current","med",55.5666666666667
-21.1508757155814,151.703880293969,"current","red",13.65
-21.1508757155814,151.703880293969,"current","singapore",74.1166666666667
-21.1508757155814,151.703880293969,"future","med",52.6968253968254
-21.1508757155814,151.703880293969,"future","red",7.60912698412698
-21.1508757155814,151.703880293969,"future","singapore",68.9388888888889
-21.1507503505759,151.253880293969,"current","med",56.3333333333333
-21.1507503505759,151.253880293969,"current","red",14.675
-21.1507503505759,151.253880293969,"current","singapore",72.0416666666667
-21.1507503505759,151.253880293969,"future","med",53.062962962963
-21.1507503505759,151.253880293969,"future","red",6.90509259259259
-21.1507503505759,151.253880293969,"future","singapore",69.4953703703704
-21.1506229040899,150.803880293969,"current","med",56.3333333333333
-21.1506229040899,150.803880293969,"current","red",14.675
-21.1506229040899,150.803880293969,"current","singapore",72.0416666666667
-21.1506229040899,150.803880293969,"future","med",53.062962962963
-21.1506229040899,150.803880293969,"future","red",6.90509259259259
-21.1506229040899,150.803880293969,"future","singapore",69.4953703703704
-21.1504934075682,150.353880293969,"current","med",56.3333333333333
-21.1504934075682,150.353880293969,"current","red",14.675
-21.1504934075682,150.353880293969,"current","singapore",72.0416666666667
-21.1504934075682,150.353880293969,"future","med",53.2115740740741
-21.1504934075682,150.353880293969,"future","red",6.43009259259259
-21.1504934075682,150.353880293969,"future","singapore",71.5189814814815
-21.1503618929604,149.903880293969,"current","med",59.4
-21.1503618929604,149.903880293969,"current","red",17.9
-21.1503618929604,149.903880293969,"current","singapore",65.55
-21.1503618929604,149.903880293969,"future","med",53.8185185185185
-21.1503618929604,149.903880293969,"future","red",8.2648148148148
-21.1503618929604,149.903880293969,"future","singapore",62.0314814814815
-21.1502283927171,149.453880293969,"current","med",60.375
-21.1502283927171,149.453880293969,"current","red",16.9979166666667
-21.1502283927171,149.453880293969,"current","singapore",65.98125
-21.1502283927171,149.453880293969,"future","med",54.6925925925926
-21.1502283927171,149.453880293969,"future","red",8.48518518518519
-21.1502283927171,149.453880293969,"future","singapore",58.6462962962963
-21.1470285197244,320.003880293969,"current","med",66.64375
-21.1470285197244,320.003880293969,"current","red",42.9125
-21.1470285197244,320.003880293969,"current","singapore",21.6375
-21.1470285197244,320.003880293969,"future","med",62.1261904761905
-21.1470285197244,320.003880293969,"future","red",30.6333333333333
-21.1470285197244,320.003880293969,"future","singapore",23.5654761904762
-21.1468604456962,319.553880293969,"future","med",65.8888888888889
-21.1468604456962,319.553880293969,"future","red",40.9
-21.1468604456962,319.553880293969,"future","singapore",21.6111111111111
-21.1435026323139,35.1538802939694,"current","med",50.9761904761905
-21.1435026323139,35.1538802939694,"current","red",4.14166666666667
-21.1435026323139,35.1538802939694,"current","singapore",89.0059523809524
-21.1435026323139,35.1538802939694,"future","med",52.0003086419753
-21.1435026323139,35.1538802939694,"future","red",3.21111111111111
-21.1435026323139,35.1538802939694,"future","singapore",75.0623456790124
-21.1433203084907,35.6038802939694,"current","med",48.5703125
-21.1433203084907,35.6038802939694,"current","red",4.27604166666667
-21.1433203084907,35.6038802939694,"current","singapore",96.3203125
-21.1433203084907,35.6038802939694,"future","med",45.8319444444445
-21.1433203084907,35.6038802939694,"future","red",2.79861111111111
-21.1433203084907,35.6038802939694,"future","singapore",84.8541666666667
-21.1402196390193,43.2538802939694,"current","med",53.1416666666667
-21.1402196390193,43.2538802939694,"current","red",6.17916666666667
-21.1402196390193,43.2538802939694,"current","singapore",80.2916666666667
-21.1402196390193,43.2538802939694,"future","med",55.7416666666667
-21.1402196390193,43.2538802939694,"future","red",6.10902777777778
-21.1402196390193,43.2538802939694,"future","singapore",64.4284722222222
-21.1400397458761,43.7038802939694,"current","med",52.455
-21.1400397458761,43.7038802939694,"current","red",5.7975
-21.1400397458761,43.7038802939694,"current","singapore",66.6125
-21.1400397458761,43.7038802939694,"future","med",56.1545634920635
-21.1400397458761,43.7038802939694,"future","red",6.89335317460317
-21.1400397458761,43.7038802939694,"future","singapore",56.0824404761905
-21.1381076119578,48.6538802939693,"current","med",53.0277777777778
-21.1381076119578,48.6538802939693,"current","red",5.40972222222222
-21.1381076119578,48.6538802939693,"current","singapore",96.3125
-21.1381076119578,48.6538802939693,"future","med",49.7866666666667
-21.1381076119578,48.6538802939693,"future","red",3.90416666666667
-21.1381076119578,48.6538802939693,"future","singapore",84.9916666666667
-21.1374331514539,115.703880293969,"current","med",55.1583333333333
-21.1374331514539,115.703880293969,"current","red",9.58611111111111
-21.1374331514539,115.703880293969,"current","singapore",44.2541666666666
-21.1374331514539,115.703880293969,"future","med",58.1112244897959
-21.1374331514539,115.703880293969,"future","red",8.42278911564626
-21.1374331514539,115.703880293969,"future","singapore",38.6326530612245
-21.1372674438371,115.253880293969,"current","med",55.05
-21.1372674438371,115.253880293969,"current","red",10.2077777777778
-21.1372674438371,115.253880293969,"current","singapore",45.6183333333333
-21.1372674438371,115.253880293969,"future","med",56.0345734126984
-21.1372674438371,115.253880293969,"future","red",8.05570436507936
-21.1372674438371,115.253880293969,"future","singapore",50.6967261904762
-21.1358369105822,54.9538802939694,"current","med",54.3666666666667
-21.1358369105822,54.9538802939694,"current","red",8.36666666666667
-21.1358369105822,54.9538802939694,"current","singapore",88.3
-21.1358369105822,54.9538802939694,"future","med",52.7125
-21.1358369105822,54.9538802939694,"future","red",5.16388888888888
-21.1358369105822,54.9538802939694,"future","singapore",84.1527777777778
-21.1355356071505,55.8538802939694,"current","med",53.6333333333333
-21.1355356071505,55.8538802939694,"current","red",8.23333333333333
-21.1355356071505,55.8538802939694,"current","singapore",88.2333333333333
-21.1355356071505,55.8538802939694,"future","med",52.4375
-21.1355356071505,55.8538802939694,"future","red",4.35833333333333
-21.1355356071505,55.8538802939694,"future","singapore",89.4416666666667
-20.7619420982181,165.653880293969,"current","med",50.2104166666666
-20.7619420982181,165.653880293969,"current","red",9.23333333333333
-20.7619420982181,165.653880293969,"current","singapore",75.6708333333333
-20.7619420982181,165.653880293969,"future","med",51.5527777777778
-20.7619420982181,165.653880293969,"future","red",6.28425925925927
-20.7619420982181,165.653880293969,"future","singapore",76.7601851851852
-20.7618942780582,165.203880293969,"current","med",53.8791666666666
-20.7618942780582,165.203880293969,"current","red",11.2333333333333
-20.7618942780582,165.203880293969,"current","singapore",72.7333333333333
-20.7618942780582,165.203880293969,"future","med",53.4685185185185
-20.7618942780582,165.203880293969,"future","red",6.37962962962964
-20.7618942780582,165.203880293969,"future","singapore",73.6583333333333
-20.7617904309371,164.303880293969,"current","med",55.4916666666666
-20.7617904309371,164.303880293969,"current","red",11.8333333333333
-20.7617904309371,164.303880293969,"current","singapore",74.9333333333334
-20.7617904309371,164.303880293969,"future","med",53.3115740740741
-20.7617904309371,164.303880293969,"future","red",5.90324074074075
-20.7617904309371,164.303880293969,"future","singapore",77.4560185185185
-20.7617344295949,163.853880293969,"current","med",53.2283333333333
-20.7617344295949,163.853880293969,"current","red",9.98666666666664
-20.7617344295949,163.853880293969,"current","singapore",77.4866666666667
-20.7617344295949,163.853880293969,"future","med",51.9962962962963
-20.7617344295949,163.853880293969,"future","red",4.78981481481481
-20.7617344295949,163.853880293969,"future","singapore",78.4444444444444
-20.759621770184,13.1038802939694,"future","med",56.6666666666667
-20.759621770184,13.1038802939694,"future","red",13.4333333333333
-20.759621770184,13.1038802939694,"future","singapore",67.8722222222222
-20.7591382055967,151.253880293969,"current","med",56.1472222222222
-20.7591382055967,151.253880293969,"current","red",12.6388888888889
-20.7591382055967,151.253880293969,"current","singapore",79.8555555555556
-20.7591382055967,151.253880293969,"future","med",51.4896825396825
-20.7591382055967,151.253880293969,"future","red",5.66865079365079
-20.7591382055967,151.253880293969,"future","singapore",75.081746031746
-20.759012089182,150.803880293969,"current","med",55.5666666666667
-20.759012089182,150.803880293969,"current","red",13.65
-20.759012089182,150.803880293969,"current","singapore",74.1166666666667
-20.759012089182,150.803880293969,"future","med",52.190873015873
-20.759012089182,150.803880293969,"future","red",6.59126984126984
-20.759012089182,150.803880293969,"future","singapore",71.3853174603175
-20.7588839441264,150.353880293969,"current","med",55.5666666666667
-20.7588839441264,150.353880293969,"current","red",13.65
-20.7588839441264,150.353880293969,"current","singapore",74.1166666666667
-20.7588839441264,150.353880293969,"future","med",52.700462962963
-20.7588839441264,150.353880293969,"future","red",5.86759259259259
-20.7588839441264,150.353880293969,"future","singapore",71.5828703703704
-20.7587538020462,149.903880293969,"current","med",56.3333333333333
-20.7587538020462,149.903880293969,"current","red",14.675
-20.7587538020462,149.903880293969,"current","singapore",72.0416666666667
-20.7587538020462,149.903880293969,"future","med",53.2115740740741
-20.7587538020462,149.903880293969,"future","red",6.43009259259259
-20.7587538020462,149.903880293969,"future","singapore",71.5189814814815
-20.7586216950531,149.453880293969,"current","med",60.375
-20.7586216950531,149.453880293969,"current","red",16.9979166666667
-20.7586216950531,149.453880293969,"current","singapore",65.98125
-20.7586216950531,149.453880293969,"future","med",54.8148148148148
-20.7586216950531,149.453880293969,"future","red",8.69814814814814
-20.7586216950531,149.453880293969,"future","singapore",59.7722222222223
-20.7554552169349,320.003880293969,"current","med",68.5104166666667
-20.7554552169349,320.003880293969,"current","red",45.1875
-20.7554552169349,320.003880293969,"current","singapore",23.6458333333333
-20.7554552169349,320.003880293969,"future","med",62.4047619047619
-20.7554552169349,320.003880293969,"future","red",31.0714285714286
-20.7554552169349,320.003880293969,"future","singapore",24.327380952381
-20.7519661267871,35.1538802939694,"current","med",50.9761904761905
-20.7519661267871,35.1538802939694,"current","red",4.14166666666667
-20.7519661267871,35.1538802939694,"current","singapore",89.0059523809524
-20.7519661267871,35.1538802939694,"future","med",51.4854938271605
-20.7519661267871,35.1538802939694,"future","red",3.12222222222222
-20.7519661267871,35.1538802939694,"future","singapore",75.1382716049383
-20.7517857057523,35.6038802939694,"current","med",46.453125
-20.7517857057523,35.6038802939694,"current","red",3.83697916666667
-20.7517857057523,35.6038802939694,"current","singapore",96.0552083333333
-20.7517857057523,35.6038802939694,"future","med",44.1540476190476
-20.7517857057523,35.6038802939694,"future","red",2.5515873015873
-20.7517857057523,35.6038802939694,"future","singapore",84.3778968253968
-20.7485393801142,43.7038802939694,"current","med",52.535
-20.7485393801142,43.7038802939694,"current","red",5.56666666666667
-20.7485393801142,43.7038802939694,"current","singapore",77.8733333333333
-20.7485393801142,43.7038802939694,"future","med",55.785119047619
-20.7485393801142,43.7038802939694,"future","red",5.80446428571429
-20.7485393801142,43.7038802939694,"future","singapore",59.1386904761905
-20.7466274105493,48.6538802939693,"current","med",53.0277777777778
-20.7466274105493,48.6538802939693,"current","red",5.40972222222222
-20.7466274105493,48.6538802939693,"current","singapore",96.3125
-20.7466274105493,48.6538802939693,"future","med",49.7866666666667
-20.7466274105493,48.6538802939693,"future","red",3.90416666666667
-20.7466274105493,48.6538802939693,"future","singapore",84.9916666666667
-20.7461251589261,116.153880293969,"current","med",54.2309523809524
-20.7461251589261,116.153880293969,"current","red",8.96666666666667
-20.7461251589261,116.153880293969,"current","singapore",40.8547619047619
-20.7461251589261,116.153880293969,"future","med",58.6913832199546
-20.7461251589261,116.153880293969,"future","red",8.21451247165533
-20.7461251589261,116.153880293969,"future","singapore",36.8741496598639
-20.7459599889258,115.703880293969,"current","med",54.75
-20.7459599889258,115.703880293969,"current","red",9.34027777777778
-20.7459599889258,115.703880293969,"current","singapore",43.8958333333333
-20.7459599889258,115.703880293969,"future","med",56.1662698412699
-20.7459599889258,115.703880293969,"future","red",7.27123015873016
-20.7459599889258,115.703880293969,"future","singapore",45.6337301587302
-20.7457960106856,115.253880293969,"current","med",55.66
-20.7457960106856,115.253880293969,"current","red",11.51
-20.7457960106856,115.253880293969,"current","singapore",50.5775
-20.7457960106856,115.253880293969,"future","med",55.5324900793651
-20.7457960106856,115.253880293969,"future","red",7.69459325396825
-20.7457960106856,115.253880293969,"future","singapore",54.3035714285714
-20.7443804069227,54.9538802939694,"current","med",57
-20.7443804069227,54.9538802939694,"current","red",8.9
-20.7443804069227,54.9538802939694,"current","singapore",95.6333333333333
-20.7443804069227,54.9538802939694,"future","med",52.277380952381
-20.7443804069227,54.9538802939694,"future","red",5.84682539682539
-20.7443804069227,54.9538802939694,"future","singapore",81.9960317460318
-20.7442305182115,55.4038802939693,"current","med",53.8666666666667
-20.7442305182115,55.4038802939693,"current","red",7.86666666666667
-20.7442305182115,55.4038802939693,"current","singapore",91.8833333333333
-20.7442305182115,55.4038802939693,"future","med",52.25
-20.7442305182115,55.4038802939693,"future","red",4.2375
-20.7442305182115,55.4038802939693,"future","singapore",88.4875
-20.7440822479878,55.8538802939694,"current","med",53.8666666666667
-20.7440822479878,55.8538802939694,"current","red",7.86666666666667
-20.7440822479878,55.8538802939694,"current","singapore",91.8833333333333
-20.7440822479878,55.8538802939694,"future","med",52.4375
-20.7440822479878,55.8538802939694,"future","red",4.35833333333333
-20.7440822479878,55.8538802939694,"future","singapore",89.4416666666667
-20.3702514525559,165.203880293969,"current","med",52.6208333333333
-20.3702514525559,165.203880293969,"current","red",9.52499999999998
-20.3702514525559,165.203880293969,"current","singapore",77.0833333333333
-20.3702514525559,165.203880293969,"future","med",52.8092592592593
-20.3702514525559,165.203880293969,"future","red",6.03888888888889
-20.3702514525559,165.203880293969,"future","singapore",75.0277777777778
-20.3702014331902,164.753880293969,"current","med",54.2520833333333
-20.3702014331902,164.753880293969,"current","red",9.74999999999998
-20.3702014331902,164.753880293969,"current","singapore",79.3083333333334
-20.3702014331902,164.753880293969,"future","med",52.331746031746
-20.3702014331902,164.753880293969,"future","red",6.55555555555556
-20.3702014331902,164.753880293969,"future","singapore",71.9373015873016
-20.3700933130882,163.853880293969,"current","med",53.2283333333333
-20.3700933130882,163.853880293969,"current","red",9.98666666666664
-20.3700933130882,163.853880293969,"current","singapore",77.4866666666667
-20.3700933130882,163.853880293969,"future","med",49.9989583333333
-20.3700933130882,163.853880293969,"future","red",5.33645833333333
-20.3700933130882,163.853880293969,"future","singapore",76.946875
-20.3681175225636,12.6538802939694,"future","med",53.9083333333333
-20.3681175225636,12.6538802939694,"future","red",11.9333333333333
-20.3681175225636,12.6538802939694,"future","singapore",70.9666666666667
-20.3680032408555,13.1038802939694,"future","med",55.2
-20.3680032408555,13.1038802939694,"future","red",12.7388888888889
-20.3680032408555,13.1038802939694,"future","singapore",68.7814814814815
-20.3674000781655,150.803880293969,"current","med",56.1622222222222
-20.3674000781655,150.803880293969,"current","red",12.5588888888889
-20.3674000781655,150.803880293969,"current","singapore",79.4155555555556
-20.3674000781655,150.803880293969,"future","med",52.0738095238095
-20.3674000781655,150.803880293969,"future","red",5.64166666666667
-20.3674000781655,150.803880293969,"future","singapore",75.1880952380952
-20.3672733031534,150.353880293969,"current","med",54.5566666666667
-20.3672733031534,150.353880293969,"current","red",11.5422222222222
-20.3672733031534,150.353880293969,"current","singapore",76.71
-20.3672733031534,150.353880293969,"future","med",52.0559523809524
-20.3672733031534,150.353880293969,"future","red",5.58809523809524
-20.3672733031534,150.353880293969,"future","singapore",73.977380952381
-20.3671445524675,149.903880293969,"current","med",56.2033333333333
-20.3671445524675,149.903880293969,"current","red",14.3416666666667
-20.3671445524675,149.903880293969,"current","singapore",71.415
-20.3671445524675,149.903880293969,"future","med",52.7055555555556
-20.3671445524675,149.903880293969,"future","red",5.77777777777778
-20.3671445524675,149.903880293969,"future","singapore",68.4277777777778
-20.3670138578764,149.453880293969,"current","med",59.22
-20.3670138578764,149.453880293969,"current","red",16.7583333333333
-20.3670138578764,149.453880293969,"current","singapore",64.465
-20.3670138578764,149.453880293969,"future","med",53.6222222222222
-20.3670138578764,149.453880293969,"future","red",7.94629629629628
-20.3670138578764,149.453880293969,"future","singapore",61.0203703703704
-20.3638812336794,320.003880293969,"current","med",68.8958333333333
-20.3638812336794,320.003880293969,"current","red",45.625
-20.3638812336794,320.003880293969,"current","singapore",24.5416666666667
-20.3638812336794,320.003880293969,"future","med",62.4047619047619
-20.3638812336794,320.003880293969,"future","red",31.0714285714286
-20.3638812336794,320.003880293969,"future","singapore",24.327380952381
-20.3604294466105,35.1538802939694,"current","med",47.0479166666667
-20.3604294466105,35.1538802939694,"current","red",2.91145833333333
-20.3604294466105,35.1538802939694,"current","singapore",89.940625
-20.3604294466105,35.1538802939694,"future","med",50.3594444444444
-20.3604294466105,35.1538802939694,"future","red",2.85
-20.3604294466105,35.1538802939694,"future","singapore",75.1061111111111
-20.3602509545198,35.6038802939694,"current","med",44.3125
-20.3602509545198,35.6038802939694,"current","red",2.84895833333333
-20.3602509545198,35.6038802939694,"current","singapore",94.6760416666667
-20.3602509545198,35.6038802939694,"future","med",44.1616402116402
-20.3602509545198,35.6038802939694,"future","red",2.38255952380952
-20.3602509545198,35.6038802939694,"future","singapore",81.9065310846561
-20.3570393364807,43.7038802939694,"current","med",52.1909090909091
-20.3570393364807,43.7038802939694,"current","red",4.95075757575758
-20.3570393364807,43.7038802939694,"current","singapore",77.6916666666667
-20.3570393364807,43.7038802939694,"future","med",56.5448412698413
-20.3570393364807,43.7038802939694,"future","red",6.02460317460318
